group_col,group_value,n,default_rate_true,acceptance_rate,refusal_rate,FPR,FNR
AGE_YEARS,47.12,52,0.1346153846153846,0.6346153846153846,0.36538461538461536,0.28888888888888886,0.14285714285714285
AGE_YEARS,33.56,52,0.11538461538461539,0.5769230769230769,0.4230769230769231,0.391304347826087,0.3333333333333333
AGE_YEARS,41.3,52,0.057692307692307696,0.6923076923076923,0.3076923076923077,0.2653061224489796,0.0
AGE_YEARS,41.28,52,0.09615384615384616,0.6730769230769231,0.3269230769230769,0.2765957446808511,0.2
AGE_YEARS,55.12,52,0.11538461538461539,0.75,0.25,0.17391304347826086,0.16666666666666666
AGE_YEARS,53.06,52,0.07692307692307693,0.7307692307692307,0.2692307692307692,0.25,0.5
AGE_YEARS,42.25,52,0.057692307692307696,0.6538461538461539,0.34615384615384615,0.30612244897959184,0.0
AGE_YEARS,41.03,52,0.09615384615384616,0.6923076923076923,0.3076923076923077,0.2978723404255319,0.6
AGE_YEARS,57.7,52,0.11538461538461539,0.7692307692307693,0.23076923076923078,0.15217391304347827,0.16666666666666666
AGE_YEARS,35.72,52,0.07692307692307693,0.6730769230769231,0.3269230769230769,0.2708333333333333,0.0
AGE_YEARS,35.7,52,0.11538461538461539,0.6730769230769231,0.3269230769230769,0.2826086956521739,0.3333333333333333
AGE_YEARS,35.8,52,0.09615384615384616,0.5576923076923077,0.4423076923076923,0.40425531914893614,0.2
AGE_YEARS,35.84,52,0.057692307692307696,0.6153846153846154,0.38461538461538464,0.3673469387755102,0.3333333333333333
AGE_YEARS,35.47,52,0.09615384615384616,0.6346153846153846,0.36538461538461536,0.3191489361702128,0.2
AGE_YEARS,57.44,52,0.019230769230769232,0.8076923076923077,0.19230769230769232,0.19607843137254902,1.0
AGE_YEARS,50.12,52,0.038461538461538464,0.6923076923076923,0.3076923076923077,0.28,0.0
AGE_YEARS,58.62,52,0.057692307692307696,0.7692307692307693,0.23076923076923078,0.22448979591836735,0.6666666666666666
AGE_YEARS,37.5,52,0.07692307692307693,0.6538461538461539,0.34615384615384615,0.2916666666666667,0.0
AGE_YEARS,54.62,52,0.057692307692307696,0.8269230769230769,0.17307692307692307,0.16326530612244897,0.6666666666666666
AGE_YEARS,45.7,52,0.057692307692307696,0.6153846153846154,0.38461538461538464,0.3877551020408163,0.6666666666666666
AGE_YEARS,45.2,52,0.057692307692307696,0.7115384615384616,0.28846153846153844,0.2653061224489796,0.3333333333333333
AGE_YEARS,38.56,52,0.057692307692307696,0.75,0.25,0.22448979591836735,0.3333333333333333
AGE_YEARS,38.44,52,0.019230769230769232,0.6730769230769231,0.3269230769230769,0.3137254901960784,0.0
AGE_YEARS,40.06,52,0.07692307692307693,0.5961538461538461,0.40384615384615385,0.3541666666666667,0.0
AGE_YEARS,57.25,52,0.038461538461538464,0.8076923076923077,0.19230769230769232,0.18,0.5
AGE_YEARS,56.56,52,0.09615384615384616,0.8076923076923077,0.19230769230769232,0.19148936170212766,0.8
AGE_YEARS,40.53,52,0.07692307692307693,0.6346153846153846,0.36538461538461536,0.3541666666666667,0.5
AGE_YEARS,39.94,52,0.09615384615384616,0.6923076923076923,0.3076923076923077,0.2978723404255319,0.6
AGE_YEARS,40.28,52,0.019230769230769232,0.7692307692307693,0.23076923076923078,0.23529411764705882,1.0
AGE_YEARS,42.03,52,0.057692307692307696,0.7692307692307693,0.23076923076923078,0.20408163265306123,0.3333333333333333
AGE_YEARS,39.66,52,0.019230769230769232,0.6538461538461539,0.34615384615384615,0.3333333333333333,0.0
AGE_YEARS,42.97,52,0.038461538461538464,0.6538461538461539,0.34615384615384615,0.34,0.5
AGE_YEARS,39.25,52,0.038461538461538464,0.6538461538461539,0.34615384615384615,0.34,0.5
AGE_YEARS,42.2,52,0.09615384615384616,0.75,0.25,0.23404255319148937,0.6
AGE_YEARS,41.6,52,0.11538461538461539,0.6730769230769231,0.3269230769230769,0.2608695652173913,0.16666666666666666
AGE_YEARS,35.34,51,0.058823529411764705,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.0
AGE_YEARS,50.62,51,0.0392156862745098,0.803921568627451,0.19607843137254902,0.1836734693877551,0.5
AGE_YEARS,56.16,51,0.09803921568627451,0.8235294117647058,0.17647058823529413,0.15217391304347827,0.6
AGE_YEARS,55.38,51,0.0784313725490196,0.7450980392156863,0.2549019607843137,0.23404255319148937,0.5
AGE_YEARS,35.44,51,0.1568627450980392,0.6078431372549019,0.39215686274509803,0.3023255813953488,0.125
AGE_YEARS,46.22,51,0.0784313725490196,0.7843137254901961,0.21568627450980393,0.19148936170212766,0.5
AGE_YEARS,50.38,51,0.11764705882352941,0.7058823529411765,0.29411764705882354,0.24444444444444444,0.3333333333333333
AGE_YEARS,54.75,51,0.09803921568627451,0.8431372549019608,0.1568627450980392,0.08695652173913043,0.2
AGE_YEARS,39.47,51,0.09803921568627451,0.6862745098039216,0.3137254901960784,0.2608695652173913,0.2
AGE_YEARS,39.44,51,0.0196078431372549,0.7254901960784313,0.27450980392156865,0.26,0.0
AGE_YEARS,44.7,51,0.0392156862745098,0.7843137254901961,0.21568627450980393,0.20408163265306123,0.5
AGE_YEARS,43.3,51,0.0784313725490196,0.7647058823529411,0.23529411764705882,0.19148936170212766,0.25
AGE_YEARS,54.84,51,0.09803921568627451,0.7058823529411765,0.29411764705882354,0.21739130434782608,0.0
AGE_YEARS,51.66,51,0.0784313725490196,0.7647058823529411,0.23529411764705882,0.2127659574468085,0.5
AGE_YEARS,53.6,51,0.13725490196078433,0.6470588235294118,0.35294117647058826,0.2727272727272727,0.14285714285714285
AGE_YEARS,35.06,51,0.0392156862745098,0.7647058823529411,0.23529411764705882,0.20408163265306123,0.0
AGE_YEARS,43.78,51,0.0392156862745098,0.8235294117647058,0.17647058823529413,0.1836734693877551,1.0
AGE_YEARS,56.47,51,0.0784313725490196,0.803921568627451,0.19607843137254902,0.14893617021276595,0.25
AGE_YEARS,54.7,51,0.0196078431372549,0.7647058823529411,0.23529411764705882,0.22,0.0
AGE_YEARS,43.5,51,0.09803921568627451,0.7058823529411765,0.29411764705882354,0.2826086956521739,0.6
AGE_YEARS,44.72,51,0.058823529411764705,0.8235294117647058,0.17647058823529413,0.16666666666666666,0.6666666666666666
AGE_YEARS,42.4,51,0.0196078431372549,0.7058823529411765,0.29411764705882354,0.28,0.0
AGE_YEARS,41.34,51,0.058823529411764705,0.7058823529411765,0.29411764705882354,0.25,0.0
AGE_YEARS,54.97,51,0.0392156862745098,0.9411764705882353,0.058823529411764705,0.04081632653061224,0.5
AGE_YEARS,53.5,51,0.09803921568627451,0.7647058823529411,0.23529411764705882,0.1956521739130435,0.4
AGE_YEARS,37.16,51,0.11764705882352941,0.7450980392156863,0.2549019607843137,0.2222222222222222,0.5
AGE_YEARS,32.16,51,0.09803921568627451,0.6274509803921569,0.37254901960784315,0.32608695652173914,0.2
AGE_YEARS,63.38,51,0.058823529411764705,0.7647058823529411,0.23529411764705882,0.20833333333333334,0.3333333333333333
AGE_YEARS,32.8,51,0.09803921568627451,0.5098039215686274,0.49019607843137253,0.43478260869565216,0.0
AGE_YEARS,32.88,51,0.058823529411764705,0.5490196078431373,0.45098039215686275,0.4375,0.3333333333333333
AGE_YEARS,33.06,50,0.1,0.7,0.3,0.2222222222222222,0.0
AGE_YEARS,61.1,50,0.02,0.76,0.24,0.24489795918367346,1.0
AGE_YEARS,39.9,50,0.1,0.62,0.38,0.3333333333333333,0.2
AGE_YEARS,43.06,50,0.04,0.72,0.28,0.2916666666666667,1.0
AGE_YEARS,39.56,50,0.12,0.64,0.36,0.3409090909090909,0.5
AGE_YEARS,53.97,50,0.0,0.68,0.32,0.32,
AGE_YEARS,43.03,50,0.04,0.82,0.18,0.14583333333333334,0.0
AGE_YEARS,39.6,50,0.12,0.7,0.3,0.2727272727272727,0.5
AGE_YEARS,36.2,50,0.08,0.64,0.36,0.30434782608695654,0.0
AGE_YEARS,36.25,50,0.06,0.54,0.46,0.425531914893617,0.0
AGE_YEARS,43.25,50,0.06,0.6,0.4,0.40425531914893614,0.6666666666666666
AGE_YEARS,43.44,50,0.04,0.66,0.34,0.3125,0.0
AGE_YEARS,43.28,50,0.1,0.64,0.36,0.3333333333333333,0.4
AGE_YEARS,46.4,50,0.06,0.72,0.28,0.2765957446808511,0.6666666666666666
AGE_YEARS,46.44,50,0.1,0.68,0.32,0.28888888888888886,0.4
AGE_YEARS,47.4,50,0.1,0.76,0.24,0.2222222222222222,0.6
AGE_YEARS,36.03,50,0.14,0.62,0.38,0.3488372093023256,0.42857142857142855
AGE_YEARS,51.34,50,0.08,0.78,0.22,0.21739130434782608,0.75
AGE_YEARS,46.53,50,0.14,0.62,0.38,0.37209302325581395,0.5714285714285714
AGE_YEARS,53.34,50,0.06,0.84,0.16,0.1276595744680851,0.3333333333333333
AGE_YEARS,34.78,50,0.1,0.64,0.36,0.3111111111111111,0.2
AGE_YEARS,58.5,50,0.02,0.84,0.16,0.14285714285714285,0.0
AGE_YEARS,48.1,50,0.02,0.72,0.28,0.2653061224489796,0.0
AGE_YEARS,37.28,50,0.08,0.58,0.42,0.391304347826087,0.25
AGE_YEARS,38.3,50,0.1,0.6,0.4,0.35555555555555557,0.2
AGE_YEARS,48.12,50,0.04,0.78,0.22,0.20833333333333334,0.5
AGE_YEARS,37.72,50,0.1,0.74,0.26,0.2222222222222222,0.4
AGE_YEARS,46.7,50,0.08,0.72,0.28,0.2608695652173913,0.5
AGE_YEARS,46.56,50,0.02,0.72,0.28,0.2653061224489796,0.0
AGE_YEARS,37.3,50,0.08,0.68,0.32,0.2608695652173913,0.0
AGE_YEARS,59.6,50,0.12,0.78,0.22,0.18181818181818182,0.5
AGE_YEARS,65.2,50,0.1,0.88,0.12,0.13333333333333333,1.0
AGE_YEARS,32.47,50,0.18,0.68,0.32,0.21951219512195122,0.2222222222222222
AGE_YEARS,36.66,50,0.12,0.62,0.38,0.3181818181818182,0.16666666666666666
AGE_YEARS,52.28,49,0.04081632653061224,0.7551020408163265,0.24489795918367346,0.2553191489361702,1.0
AGE_YEARS,51.0,49,0.061224489795918366,0.7959183673469388,0.20408163265306123,0.17391304347826086,0.3333333333333333
AGE_YEARS,36.1,49,0.10204081632653061,0.6326530612244898,0.3673469387755102,0.29545454545454547,0.0
AGE_YEARS,44.66,49,0.12244897959183673,0.7142857142857143,0.2857142857142857,0.20930232558139536,0.16666666666666666
AGE_YEARS,44.6,49,0.12244897959183673,0.6938775510204082,0.30612244897959184,0.20930232558139536,0.0
AGE_YEARS,39.0,49,0.08163265306122448,0.6326530612244898,0.3673469387755102,0.3111111111111111,0.0
AGE_YEARS,35.12,49,0.14285714285714285,0.6938775510204082,0.30612244897959184,0.23809523809523808,0.2857142857142857
AGE_YEARS,43.8,49,0.04081632653061224,0.8163265306122449,0.1836734693877551,0.1702127659574468,0.5
AGE_YEARS,39.22,49,0.02040816326530612,0.7551020408163265,0.24489795918367346,0.22916666666666666,0.0
AGE_YEARS,40.5,49,0.04081632653061224,0.6938775510204082,0.30612244897959184,0.2765957446808511,0.0
AGE_YEARS,54.3,49,0.04081632653061224,0.7551020408163265,0.24489795918367346,0.23404255319148937,0.5
AGE_YEARS,42.5,49,0.061224489795918366,0.7142857142857143,0.2857142857142857,0.2826086956521739,0.6666666666666666
AGE_YEARS,41.78,49,0.061224489795918366,0.8367346938775511,0.16326530612244897,0.15217391304347827,0.6666666666666666
AGE_YEARS,34.06,49,0.12244897959183673,0.6326530612244898,0.3673469387755102,0.32558139534883723,0.3333333333333333
AGE_YEARS,40.78,49,0.061224489795918366,0.6122448979591837,0.3877551020408163,0.3695652173913043,0.3333333333333333
AGE_YEARS,36.4,49,0.08163265306122448,0.6122448979591837,0.3877551020408163,0.3333333333333333,0.0
AGE_YEARS,32.7,49,0.061224489795918366,0.5918367346938775,0.40816326530612246,0.3695652173913043,0.0
AGE_YEARS,62.88,49,0.08163265306122448,0.8775510204081632,0.12244897959183673,0.06666666666666667,0.25
AGE_YEARS,33.5,49,0.14285714285714285,0.46938775510204084,0.5306122448979592,0.47619047619047616,0.14285714285714285
AGE_YEARS,32.56,49,0.10204081632653061,0.5714285714285714,0.42857142857142855,0.38636363636363635,0.2
AGE_YEARS,45.75,49,0.16326530612244897,0.6530612244897959,0.3469387755102041,0.2926829268292683,0.375
AGE_YEARS,37.8,49,0.14285714285714285,0.6122448979591837,0.3877551020408163,0.35714285714285715,0.42857142857142855
AGE_YEARS,57.88,49,0.02040816326530612,0.8367346938775511,0.16326530612244897,0.16666666666666666,1.0
AGE_YEARS,38.84,49,0.1836734693877551,0.7959183673469388,0.20408163265306123,0.175,0.6666666666666666
AGE_YEARS,48.28,49,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.21428571428571427,0.2857142857142857
AGE_YEARS,58.12,49,0.10204081632653061,0.8367346938775511,0.16326530612244897,0.13636363636363635,0.6
AGE_YEARS,37.9,49,0.061224489795918366,0.6122448979591837,0.3877551020408163,0.34782608695652173,0.0
AGE_YEARS,45.25,49,0.10204081632653061,0.5918367346938775,0.40816326530612246,0.3409090909090909,0.0
AGE_YEARS,43.94,49,0.12244897959183673,0.7142857142857143,0.2857142857142857,0.23255813953488372,0.3333333333333333
AGE_YEARS,46.5,49,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.19047619047619047,0.14285714285714285
AGE_YEARS,45.1,49,0.10204081632653061,0.6530612244897959,0.3469387755102041,0.29545454545454547,0.2
AGE_YEARS,38.5,49,0.12244897959183673,0.6530612244897959,0.3469387755102041,0.3023255813953488,0.3333333333333333
AGE_YEARS,54.44,49,0.04081632653061224,0.7346938775510204,0.2653061224489796,0.23404255319148937,0.0
AGE_YEARS,53.25,49,0.061224489795918366,0.8571428571428571,0.14285714285714285,0.10869565217391304,0.3333333333333333
AGE_YEARS,54.4,49,0.061224489795918366,0.6326530612244898,0.3673469387755102,0.3695652173913043,0.6666666666666666
AGE_YEARS,37.78,49,0.08163265306122448,0.6122448979591837,0.3877551020408163,0.4,0.75
AGE_YEARS,27.44,48,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.36363636363636365,0.0
AGE_YEARS,32.12,48,0.0625,0.5416666666666666,0.4583333333333333,0.4222222222222222,0.0
AGE_YEARS,32.78,48,0.10416666666666667,0.5625,0.4375,0.3953488372093023,0.2
AGE_YEARS,33.3,48,0.041666666666666664,0.625,0.375,0.3695652173913043,0.5
AGE_YEARS,33.0,48,0.10416666666666667,0.6666666666666666,0.3333333333333333,0.32558139534883723,0.6
AGE_YEARS,61.72,48,0.14583333333333334,0.7708333333333334,0.22916666666666666,0.17073170731707318,0.42857142857142855
AGE_YEARS,36.47,48,0.125,0.5625,0.4375,0.38095238095238093,0.16666666666666666
AGE_YEARS,40.7,48,0.08333333333333333,0.6458333333333334,0.3541666666666667,0.29545454545454547,0.0
AGE_YEARS,42.22,48,0.0,0.625,0.375,0.375,
AGE_YEARS,61.88,48,0.10416666666666667,0.8125,0.1875,0.18604651162790697,0.8
AGE_YEARS,34.34,48,0.08333333333333333,0.6875,0.3125,0.25,0.0
AGE_YEARS,40.97,48,0.14583333333333334,0.7291666666666666,0.2708333333333333,0.17073170731707318,0.14285714285714285
AGE_YEARS,41.72,48,0.08333333333333333,0.7916666666666666,0.20833333333333334,0.1590909090909091,0.25
AGE_YEARS,40.72,48,0.041666666666666664,0.7291666666666666,0.2708333333333333,0.2608695652173913,0.5
AGE_YEARS,54.03,48,0.0625,0.7291666666666666,0.2708333333333333,0.24444444444444444,0.3333333333333333
AGE_YEARS,57.1,48,0.041666666666666664,0.8958333333333334,0.10416666666666667,0.10869565217391304,1.0
AGE_YEARS,56.94,48,0.0625,0.8125,0.1875,0.17777777777777778,0.6666666666666666
AGE_YEARS,44.2,48,0.041666666666666664,0.6458333333333334,0.3541666666666667,0.34782608695652173,0.5
AGE_YEARS,42.84,48,0.08333333333333333,0.7083333333333334,0.2916666666666667,0.22727272727272727,0.0
AGE_YEARS,53.7,48,0.08333333333333333,0.8541666666666666,0.14583333333333334,0.11363636363636363,0.5
AGE_YEARS,42.34,48,0.020833333333333332,0.7708333333333334,0.22916666666666666,0.2127659574468085,0.0
AGE_YEARS,52.9,48,0.08333333333333333,0.625,0.375,0.3181818181818182,0.0
AGE_YEARS,47.25,48,0.0625,0.5625,0.4375,0.4444444444444444,0.6666666666666666
AGE_YEARS,38.53,48,0.08333333333333333,0.6041666666666666,0.3958333333333333,0.3409090909090909,0.0
AGE_YEARS,53.3,48,0.041666666666666664,0.7708333333333334,0.22916666666666666,0.1956521739130435,0.0
AGE_YEARS,49.62,48,0.10416666666666667,0.7291666666666666,0.2708333333333333,0.2558139534883721,0.6
AGE_YEARS,51.28,48,0.10416666666666667,0.75,0.25,0.18604651162790697,0.2
AGE_YEARS,35.28,48,0.0625,0.7083333333333334,0.2916666666666667,0.26666666666666666,0.3333333333333333
AGE_YEARS,45.9,48,0.08333333333333333,0.7083333333333334,0.2916666666666667,0.25,0.25
AGE_YEARS,37.94,48,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.36363636363636365,0.0
AGE_YEARS,44.03,48,0.0625,0.75,0.25,0.2,0.0
AGE_YEARS,35.75,48,0.20833333333333334,0.5208333333333334,0.4791666666666667,0.42105263157894735,0.3
AGE_YEARS,48.2,48,0.125,0.8125,0.1875,0.14285714285714285,0.5
AGE_YEARS,37.22,48,0.0625,0.6875,0.3125,0.3111111111111111,0.6666666666666666
AGE_YEARS,45.72,48,0.041666666666666664,0.7083333333333334,0.2916666666666667,0.2826086956521739,0.5
AGE_YEARS,58.88,48,0.0,0.7708333333333334,0.22916666666666666,0.22916666666666666,
AGE_YEARS,59.25,48,0.041666666666666664,0.7916666666666666,0.20833333333333334,0.17391304347826086,0.0
AGE_YEARS,55.28,48,0.020833333333333332,0.8333333333333334,0.16666666666666666,0.1702127659574468,1.0
AGE_YEARS,38.16,48,0.14583333333333334,0.75,0.25,0.14634146341463414,0.14285714285714285
AGE_YEARS,48.78,48,0.10416666666666667,0.7708333333333334,0.22916666666666666,0.16279069767441862,0.2
AGE_YEARS,36.8,48,0.041666666666666664,0.6458333333333334,0.3541666666666667,0.32608695652173914,0.0
AGE_YEARS,49.12,48,0.08333333333333333,0.8125,0.1875,0.18181818181818182,0.75
AGE_YEARS,46.8,48,0.14583333333333334,0.5208333333333334,0.4791666666666667,0.3902439024390244,0.0
AGE_YEARS,33.7,48,0.10416666666666667,0.5416666666666666,0.4583333333333333,0.4186046511627907,0.2
AGE_YEARS,33.72,48,0.14583333333333334,0.5625,0.4375,0.34146341463414637,0.0
AGE_YEARS,65.06,48,0.0625,0.9375,0.0625,0.06666666666666667,1.0
AGE_YEARS,66.0,48,0.0625,0.8958333333333334,0.10416666666666667,0.1111111111111111,1.0
AGE_YEARS,43.0,47,0.0851063829787234,0.723404255319149,0.2765957446808511,0.23255813953488372,0.25
AGE_YEARS,43.16,47,0.06382978723404255,0.7021276595744681,0.2978723404255319,0.29545454545454547,0.6666666666666666
AGE_YEARS,40.9,47,0.14893617021276595,0.6808510638297872,0.3191489361702128,0.225,0.14285714285714285
AGE_YEARS,41.56,47,0.0851063829787234,0.723404255319149,0.2765957446808511,0.27906976744186046,0.75
AGE_YEARS,40.3,47,0.0425531914893617,0.7446808510638298,0.2553191489361702,0.2222222222222222,0.0
AGE_YEARS,40.6,47,0.06382978723404255,0.723404255319149,0.2765957446808511,0.25,0.3333333333333333
AGE_YEARS,42.47,47,0.06382978723404255,0.6170212765957447,0.3829787234042553,0.38636363636363635,0.6666666666666666
AGE_YEARS,46.94,47,0.10638297872340426,0.6382978723404256,0.3617021276595745,0.3333333333333333,0.4
AGE_YEARS,46.78,47,0.02127659574468085,0.8297872340425532,0.1702127659574468,0.17391304347826086,1.0
AGE_YEARS,51.75,47,0.1276595744680851,0.7659574468085106,0.23404255319148937,0.17073170731707318,0.3333333333333333
AGE_YEARS,34.6,47,0.0851063829787234,0.6808510638297872,0.3191489361702128,0.27906976744186046,0.25
AGE_YEARS,52.66,47,0.0425531914893617,0.7872340425531915,0.2127659574468085,0.2,0.5
AGE_YEARS,34.75,47,0.10638297872340426,0.6595744680851063,0.3404255319148936,0.2857142857142857,0.2
AGE_YEARS,51.6,47,0.06382978723404255,0.7659574468085106,0.23404255319148937,0.25,1.0
AGE_YEARS,52.53,47,0.10638297872340426,0.723404255319149,0.2765957446808511,0.21428571428571427,0.2
AGE_YEARS,46.84,47,0.1276595744680851,0.7446808510638298,0.2553191489361702,0.17073170731707318,0.16666666666666666
AGE_YEARS,47.47,47,0.06382978723404255,0.7659574468085106,0.23404255319148937,0.20454545454545456,0.3333333333333333
AGE_YEARS,47.06,47,0.0425531914893617,0.7446808510638298,0.2553191489361702,0.2222222222222222,0.0
AGE_YEARS,45.3,47,0.0425531914893617,0.7659574468085106,0.23404255319148937,0.2222222222222222,0.5
AGE_YEARS,45.34,47,0.10638297872340426,0.7021276595744681,0.2978723404255319,0.2619047619047619,0.4
AGE_YEARS,44.5,47,0.1276595744680851,0.7446808510638298,0.2553191489361702,0.1951219512195122,0.3333333333333333
AGE_YEARS,44.28,47,0.0425531914893617,0.6808510638297872,0.3191489361702128,0.3111111111111111,0.5
AGE_YEARS,33.4,47,0.14893617021276595,0.5319148936170213,0.46808510638297873,0.425,0.2857142857142857
AGE_YEARS,59.78,47,0.0851063829787234,0.7872340425531915,0.2127659574468085,0.16279069767441862,0.25
AGE_YEARS,58.8,47,0.0425531914893617,0.8936170212765957,0.10638297872340426,0.1111111111111111,1.0
AGE_YEARS,58.38,47,0.0,0.851063829787234,0.14893617021276595,0.14893617021276595,
AGE_YEARS,57.5,47,0.0425531914893617,0.7021276595744681,0.2978723404255319,0.26666666666666666,0.0
AGE_YEARS,58.25,47,0.0425531914893617,0.7872340425531915,0.2127659574468085,0.2,0.5
AGE_YEARS,54.66,47,0.0425531914893617,0.7021276595744681,0.2978723404255319,0.28888888888888886,0.5
AGE_YEARS,54.56,47,0.06382978723404255,0.7446808510638298,0.2553191489361702,0.20454545454545456,0.0
AGE_YEARS,34.44,47,0.10638297872340426,0.5957446808510638,0.40425531914893614,0.3333333333333333,0.0
AGE_YEARS,33.97,47,0.19148936170212766,0.5106382978723404,0.48936170212765956,0.39473684210526316,0.1111111111111111
AGE_YEARS,33.94,47,0.1276595744680851,0.5319148936170213,0.46808510638297873,0.3902439024390244,0.0
AGE_YEARS,54.8,47,0.02127659574468085,0.8936170212765957,0.10638297872340426,0.10869565217391304,1.0
AGE_YEARS,53.72,47,0.02127659574468085,0.7659574468085106,0.23404255319148937,0.21739130434782608,0.0
AGE_YEARS,34.56,47,0.1276595744680851,0.6170212765957447,0.3829787234042553,0.34146341463414637,0.3333333333333333
AGE_YEARS,34.47,47,0.14893617021276595,0.5957446808510638,0.40425531914893614,0.325,0.14285714285714285
AGE_YEARS,30.7,47,0.1276595744680851,0.5319148936170213,0.46808510638297873,0.4146341463414634,0.16666666666666666
AGE_YEARS,56.88,47,0.06382978723404255,0.8297872340425532,0.1702127659574468,0.13636363636363635,0.3333333333333333
AGE_YEARS,56.22,47,0.06382978723404255,0.8085106382978723,0.19148936170212766,0.18181818181818182,0.6666666666666666
AGE_YEARS,54.1,47,0.14893617021276595,0.6382978723404256,0.3617021276595745,0.3,0.2857142857142857
AGE_YEARS,42.3,46,0.08695652173913043,0.7391304347826086,0.2608695652173913,0.23809523809523808,0.5
AGE_YEARS,41.44,46,0.043478260869565216,0.7391304347826086,0.2608695652173913,0.25,0.5
AGE_YEARS,40.2,46,0.021739130434782608,0.8260869565217391,0.17391304347826086,0.15555555555555556,0.0
AGE_YEARS,41.0,46,0.043478260869565216,0.782608695652174,0.21739130434782608,0.20454545454545456,0.5
AGE_YEARS,42.1,46,0.08695652173913043,0.6521739130434783,0.34782608695652173,0.30952380952380953,0.25
AGE_YEARS,41.25,46,0.06521739130434782,0.6739130434782609,0.32608695652173914,0.3023255813953488,0.3333333333333333
AGE_YEARS,36.7,46,0.08695652173913043,0.6956521739130435,0.30434782608695654,0.23809523809523808,0.0
AGE_YEARS,63.62,46,0.08695652173913043,0.6956521739130435,0.30434782608695654,0.2619047619047619,0.25
AGE_YEARS,32.44,46,0.043478260869565216,0.6739130434782609,0.32608695652173914,0.3181818181818182,0.5
AGE_YEARS,36.72,46,0.10869565217391304,0.6739130434782609,0.32608695652173914,0.2926829268292683,0.4
AGE_YEARS,40.0,46,0.043478260869565216,0.6521739130434783,0.34782608695652173,0.3181818181818182,0.0
AGE_YEARS,37.56,46,0.06521739130434782,0.5217391304347826,0.4782608695652174,0.4418604651162791,0.0
AGE_YEARS,40.84,46,0.08695652173913043,0.6304347826086957,0.3695652173913043,0.3333333333333333,0.25
AGE_YEARS,42.8,46,0.021739130434782608,0.7608695652173914,0.2391304347826087,0.2222222222222222,0.0
AGE_YEARS,43.22,46,0.10869565217391304,0.717391304347826,0.2826086956521739,0.21951219512195122,0.2
AGE_YEARS,52.4,46,0.21739130434782608,0.6739130434782609,0.32608695652173914,0.2222222222222222,0.3
AGE_YEARS,47.8,46,0.10869565217391304,0.717391304347826,0.2826086956521739,0.2682926829268293,0.6
AGE_YEARS,48.94,46,0.13043478260869565,0.7608695652173914,0.2391304347826087,0.2,0.5
AGE_YEARS,48.7,46,0.06521739130434782,0.6304347826086957,0.3695652173913043,0.32558139534883723,0.0
AGE_YEARS,48.5,46,0.06521739130434782,0.6739130434782609,0.32608695652173914,0.3023255813953488,0.3333333333333333
AGE_YEARS,43.47,46,0.06521739130434782,0.8043478260869565,0.1956521739130435,0.16279069767441862,0.3333333333333333
AGE_YEARS,45.4,46,0.08695652173913043,0.8043478260869565,0.1956521739130435,0.16666666666666666,0.5
AGE_YEARS,45.66,46,0.1956521739130435,0.6304347826086957,0.3695652173913043,0.2702702702702703,0.2222222222222222
AGE_YEARS,44.16,46,0.13043478260869565,0.6956521739130435,0.30434782608695654,0.225,0.16666666666666666
AGE_YEARS,44.75,46,0.043478260869565216,0.7608695652173914,0.2391304347826087,0.22727272727272727,0.5
AGE_YEARS,46.16,46,0.13043478260869565,0.6956521739130435,0.30434782608695654,0.3,0.6666666666666666
AGE_YEARS,46.34,46,0.043478260869565216,0.6739130434782609,0.32608695652173914,0.29545454545454547,0.0
AGE_YEARS,35.4,46,0.15217391304347827,0.5652173913043478,0.43478260869565216,0.358974358974359,0.14285714285714285
AGE_YEARS,45.97,46,0.06521739130434782,0.6956521739130435,0.30434782608695654,0.27906976744186046,0.3333333333333333
AGE_YEARS,42.75,46,0.06521739130434782,0.7608695652173914,0.2391304347826087,0.20930232558139536,0.3333333333333333
AGE_YEARS,35.16,46,0.06521739130434782,0.6956521739130435,0.30434782608695654,0.2558139534883721,0.0
AGE_YEARS,51.3,46,0.06521739130434782,0.6086956521739131,0.391304347826087,0.37209302325581395,0.3333333333333333
AGE_YEARS,34.0,46,0.08695652173913043,0.6086956521739131,0.391304347826087,0.3333333333333333,0.0
AGE_YEARS,53.94,46,0.021739130434782608,0.717391304347826,0.2826086956521739,0.28888888888888886,1.0
AGE_YEARS,54.22,46,0.13043478260869565,0.7391304347826086,0.2608695652173913,0.25,0.6666666666666666
AGE_YEARS,51.9,46,0.08695652173913043,0.7608695652173914,0.2391304347826087,0.16666666666666666,0.0
AGE_YEARS,34.5,46,0.08695652173913043,0.7391304347826086,0.2608695652173913,0.21428571428571427,0.25
AGE_YEARS,54.53,46,0.06521739130434782,0.7391304347826086,0.2608695652173913,0.2558139534883721,0.6666666666666666
AGE_YEARS,56.78,46,0.043478260869565216,0.8913043478260869,0.10869565217391304,0.11363636363636363,1.0
AGE_YEARS,57.8,46,0.08695652173913043,0.782608695652174,0.21739130434782608,0.16666666666666666,0.25
